timestamp_utc,wind_onshore_mw,solar_mw,system_load_mw,price_day_ahead_eur_per_mwh,price_actual_eur_per_mwh
2017-10-05 06:00:00+00:00,4751.0,619.0,29990.0,53.69,72.98
2017-10-05 07:00:00+00:00,4765.0,1355.0,31199.0,53.46,72.92
2017-10-05 08:00:00+00:00,4414.0,2287.0,31566.0,52.98,68.74
2017-10-05 09:00:00+00:00,4403.0,2756.0,31649.0,51.57,68.91
2017-10-05 10:00:00+00:00,4838.0,2974.0,31939.0,50.54,68.96
2017-10-05 11:00:00+00:00,5008.0,2924.0,31862.0,47.05,69.59
2017-10-05 12:00:00+00:00,5455.0,2715.0,30731.0,41.69,65.33
2017-10-05 13:00:00+00:00,6041.0,2384.0,30146.0,40.94,60.31
2017-10-05 14:00:00+00:00,6569.0,1875.0,29929.0,40.65,58.83
2017-10-05 15:00:00+00:00,7411.0,1364.0,29816.0,41.08,58.75
2017-10-05 16:00:00+00:00,8213.0,1022.0,29603.0,44.01,63.87
2017-10-05 17:00:00+00:00,7663.0,568.0,29634.0,48.04,70.25
2017-10-05 18:00:00+00:00,7067.0,167.0,30315.0,50.0,72.91
2017-10-05 19:00:00+00:00,7098.0,42.0,31214.0,53.46,71.91
2017-10-05 20:00:00+00:00,7358.0,35.0,29287.0,51.57,64.57
2017-10-05 21:00:00+00:00,8360.0,34.0,27015.0,47.05,59.48
2017-10-05 22:00:00+00:00,2446.0,375.0,27132.0,52.99,56.52
2017-10-05 23:00:00+00:00,2307.0,295.0,25703.0,51.04,52.13
2017-10-06 00:00:00+00:00,2163.0,217.0,24445.0,50.5,51.08
2017-10-06 01:00:00+00:00,2054.0,196.0,23777.0,50.51,51.54
2017-10-06 02:00:00+00:00,1817.0,123.0,23310.0,50.5,51.58
2017-10-06 03:00:00+00:00,1746.0,58.0,23032.0,49.46,51.63
2017-10-06 04:00:00+00:00,1654.0,48.0,22914.0,47.0,56.68
2017-10-06 05:00:00+00:00,1605.0,249.0,23315.0,47.0,65.36
2017-10-06 06:00:00+00:00,1321.0,905.0,25191.0,47.62,71.14
2017-10-06 07:00:00+00:00,1145.0,2659.0,27450.0,51.04,70.1
2017-10-06 08:00:00+00:00,1356.0,4002.0,29098.0,52.15,69.05
2017-10-06 09:00:00+00:00,1646.0,4515.0,29865.0,51.53,64.86
2017-10-06 10:00:00+00:00,1725.0,4732.0,30214.0,50.86,60.01
2017-10-06 11:00:00+00:00,2011.0,4803.0,30474.0,50.86,59.71
2017-10-06 12:00:00+00:00,2421.0,4805.0,29966.0,49.87,58.76
2017-10-06 13:00:00+00:00,2758.0,4729.0,28956.0,47.45,55.19
2017-10-06 14:00:00+00:00,3015.0,4544.0,28309.0,44.24,54.65
2017-10-06 15:00:00+00:00,3308.0,4207.0,28151.0,43.93,56.99
2017-10-06 16:00:00+00:00,3420.0,3692.0,28328.0,45.0,59.01
2017-10-06 17:00:00+00:00,3377.0,3000.0,28564.0,47.47,73.51
2017-10-06 18:00:00+00:00,3455.0,1919.0,28522.0,50.54,73.87
2017-10-06 19:00:00+00:00,3620.0,947.0,28740.0,52.71,70.87
2017-10-06 20:00:00+00:00,3849.0,697.0,28800.0,51.1,61.35
2017-10-06 21:00:00+00:00,4038.0,681.0,27357.0,49.36,58.63
2017-10-06 22:00:00+00:00,4187.0,625.0,26235.0,45.68,58.04
2017-10-06 23:00:00+00:00,4304.0,625.0,24602.0,41.01,53.6
2017-10-07 00:00:00+00:00,4234.0,613.0,23542.0,40.0,52.32
2017-10-07 01:00:00+00:00,3817.0,552.0,23160.0,39.21,52.58
2017-10-07 02:00:00+00:00,3275.0,403.0,23097.0,39.9,52.4
2017-10-07 03:00:00+00:00,3004.0,309.0,23569.0,41.0,52.65
2017-10-07 04:00:00+00:00,2698.0,242.0,25690.0,42.38,53.08
2017-10-07 05:00:00+00:00,2231.0,323.0,27958.0,47.68,55.79
2017-10-07 06:00:00+00:00,1902.0,947.0,30535.0,53.0,55.64
2017-10-07 07:00:00+00:00,1736.0,2574.0,32550.0,54.89,59.13
2017-10-07 08:00:00+00:00,1636.0,4086.0,33968.0,54.89,60.48
2017-10-07 09:00:00+00:00,1849.0,4694.0,34634.0,54.81,60.44
2017-10-07 10:00:00+00:00,2412.0,5022.0,35420.0,54.89,60.69
2017-10-07 11:00:00+00:00,2941.0,5196.0,35830.0,54.89,63.42
2017-10-07 12:00:00+00:00,3356.0,5235.0,35226.0,54.3,62.69
2017-10-07 13:00:00+00:00,3572.0,5171.0,34513.0,53.1,60.54
2017-10-07 14:00:00+00:00,3848.0,4939.0,34316.0,53.1,59.16
2017-10-07 15:00:00+00:00,4281.0,4561.0,34353.0,52.8,58.13
2017-10-07 16:00:00+00:00,4918.0,4003.0,33684.0,50.41,61.09
2017-10-07 17:00:00+00:00,4895.0,3350.0,33348.0,47.21,70.72
2017-10-07 18:00:00+00:00,5200.0,2248.0,32855.0,48.69,71.86
2017-10-07 19:00:00+00:00,4982.0,1075.0,32640.0,51.03,71.95
2017-10-07 20:00:00+00:00,4827.0,729.0,32174.0,49.62,66.72
2017-10-07 21:00:00+00:00,4418.0,690.0,29918.0,47.59,64.54
2017-10-07 22:00:00+00:00,9198.0,689.0,26394.0,38.55,64.31
2017-10-07 23:00:00+00:00,8745.0,676.0,24692.0,36.68,59.63
2017-10-08 00:00:00+00:00,8027.0,675.0,23672.0,34.1,56.76
2017-10-08 01:00:00+00:00,7485.0,661.0,23146.0,34.5,56.05
2017-10-08 02:00:00+00:00,7203.0,602.0,22957.0,35.1,55.46
2017-10-08 03:00:00+00:00,6728.0,534.0,23056.0,36.68,56.03
2017-10-08 04:00:00+00:00,7080.0,378.0,24357.0,39.19,56.73
2017-10-08 05:00:00+00:00,7111.0,263.0,25735.0,41.96,55.51
2017-10-08 06:00:00+00:00,6575.0,671.0,27355.0,44.95,56.13
2017-10-08 07:00:00+00:00,6792.0,1953.0,29087.0,46.9,59.56
2017-10-08 08:00:00+00:00,7105.0,3746.0,30068.0,44.93,63.18
2017-10-08 09:00:00+00:00,7188.0,4384.0,30624.0,45.1,61.18
2017-10-08 10:00:00+00:00,6983.0,4823.0,31204.0,47.21,62.97
2017-10-08 11:00:00+00:00,7073.0,5066.0,31567.0,47.8,63.73
2017-10-08 12:00:00+00:00,7107.0,5165.0,31098.0,47.97,65.04
2017-10-08 13:00:00+00:00,7044.0,4994.0,30273.0,47.97,57.81
2017-10-08 14:00:00+00:00,7110.0,4723.0,30119.0,48.5,55.37
2017-10-08 15:00:00+00:00,7539.0,4392.0,30017.0,48.69,53.82
2017-10-08 16:00:00+00:00,8385.0,3940.0,29982.0,48.27,55.56
2017-10-08 17:00:00+00:00,9050.0,3166.0,29725.0,47.96,65.66
2017-10-08 18:00:00+00:00,9341.0,1851.0,29576.0,48.23,71.43
2017-10-08 19:00:00+00:00,9080.0,912.0,30658.0,50.19,72.25
2017-10-08 20:00:00+00:00,9277.0,703.0,29739.0,49.0,69.25
2017-10-08 21:00:00+00:00,8846.0,670.0,27760.0,47.44,67.34
2017-10-08 22:00:00+00:00,8433.0,175.0,24156.0,36.36,65.34
2017-10-08 23:00:00+00:00,8158.0,134.0,22830.0,35.15,60.0
2017-10-09 00:00:00+00:00,8049.0,74.0,21846.0,34.05,58.01
2017-10-09 01:00:00+00:00,8006.0,65.0,21270.0,33.52,57.99
2017-10-09 02:00:00+00:00,8158.0,71.0,21050.0,33.25,58.82
2017-10-09 03:00:00+00:00,8001.0,72.0,20894.0,33.25,61.17
2017-10-09 04:00:00+00:00,7858.0,72.0,21088.0,33.57,66.86
2017-10-09 05:00:00+00:00,7662.0,78.0,21175.0,33.25,72.31
2017-10-09 06:00:00+00:00,7458.0,366.0,21269.0,33.25,71.74
2017-10-09 07:00:00+00:00,7389.0,1546.0,22786.0,33.8,72.06
2017-10-09 08:00:00+00:00,7691.0,3827.0,24022.0,33.6,72.44
2017-10-09 09:00:00+00:00,7737.0,4957.0,24871.0,33.25,71.86
2017-10-09 10:00:00+00:00,7698.0,5336.0,25355.0,34.05,69.2
2017-10-09 11:00:00+00:00,7838.0,5447.0,25841.0,34.81,69.47
2017-10-09 12:00:00+00:00,8158.0,5489.0,25683.0,35.15,68.67
2017-10-09 13:00:00+00:00,8550.0,5366.0,24673.0,34.05,66.78
2017-10-09 14:00:00+00:00,8250.0,5092.0,24032.0,33.25,65.9
2017-10-09 15:00:00+00:00,8110.0,4615.0,23876.0,33.59,65.72
2017-10-09 16:00:00+00:00,8336.0,3807.0,23954.0,35.15,74.11
2017-10-09 17:00:00+00:00,7407.0,2372.0,24325.0,37.8,74.96
2017-10-09 18:00:00+00:00,6353.0,1077.0,26172.0,50.1,78.65
2017-10-09 19:00:00+00:00,5968.0,730.0,27969.0,53.99,80.51
2017-10-09 20:00:00+00:00,6086.0,683.0,27079.0,53.82,70.39
2017-10-09 21:00:00+00:00,6110.0,678.0,25429.0,51.97,68.7
2017-10-09 22:00:00+00:00,999.0,147.0,25377.0,67.6,72.65
2017-10-09 23:00:00+00:00,852.0,99.0,24037.0,64.05,68.74
2017-10-10 00:00:00+00:00,805.0,76.0,23300.0,62.65,67.64
2017-10-10 01:00:00+00:00,789.0,53.0,22990.0,61.84,66.09
2017-10-10 02:00:00+00:00,747.0,55.0,22888.0,60.53,65.39
2017-10-10 03:00:00+00:00,759.0,53.0,23375.0,60.43,64.7
2017-10-10 04:00:00+00:00,774.0,54.0,25421.0,64.05,69.2
2017-10-10 05:00:00+00:00,863.0,57.0,28802.0,66.5,72.62
2017-10-10 06:00:00+00:00,847.0,102.0,30446.0,67.6,74.22
2017-10-10 07:00:00+00:00,738.0,875.0,31115.0,67.47,73.81
2017-10-10 08:00:00+00:00,571.0,2090.0,31565.0,67.09,74.0
2017-10-10 09:00:00+00:00,495.0,3605.0,31938.0,66.46,74.35
2017-10-10 10:00:00+00:00,499.0,4347.0,32413.0,64.72,72.39
2017-10-10 11:00:00+00:00,646.0,4550.0,32544.0,64.22,72.25
2017-10-10 12:00:00+00:00,780.0,4534.0,31609.0,63.65,70.57
2017-10-10 13:00:00+00:00,936.0,4410.0,31082.0,62.58,68.48
2017-10-10 14:00:00+00:00,1160.0,4126.0,30953.0,61.5,67.24
2017-10-10 15:00:00+00:00,1290.0,3549.0,31094.0,62.65,70.41
2017-10-10 16:00:00+00:00,1343.0,2438.0,30838.0,65.0,72.95
2017-10-10 17:00:00+00:00,1336.0,925.0,31198.0,66.98,74.75
2017-10-10 18:00:00+00:00,1292.0,394.0,33382.0,70.0,77.6
2017-10-10 19:00:00+00:00,1429.0,245.0,32424.0,67.6,76.09
2017-10-10 20:00:00+00:00,1478.0,180.0,29352.0,64.22,75.06
2017-10-10 21:00:00+00:00,1482.0,104.0,26844.0,60.53,67.34
2017-10-10 22:00:00+00:00,7870.0,33.0,26359.0,55.46,71.64
2017-10-10 23:00:00+00:00,7511.0,32.0,24869.0,50.46,69.21
2017-10-11 00:00:00+00:00,7349.0,32.0,23863.0,49.75,66.21
2017-10-11 01:00:00+00:00,7463.0,32.0,23473.0,49.5,62.74
2017-10-11 02:00:00+00:00,7261.0,31.0,23374.0,49.45,61.53
2017-10-11 03:00:00+00:00,7072.0,31.0,24088.0,49.45,61.38
2017-10-11 04:00:00+00:00,6861.0,31.0,26570.0,50.46,65.32
2017-10-11 05:00:00+00:00,7050.0,31.0,30510.0,60.43,74.16
2017-10-11 06:00:00+00:00,7056.0,454.0,32538.0,62.44,75.04
2017-10-11 07:00:00+00:00,7160.0,1634.0,33542.0,63.63,74.22
2017-10-11 08:00:00+00:00,7272.0,3182.0,33818.0,62.42,72.79
2017-10-11 09:00:00+00:00,7856.0,4070.0,33711.0,60.9,71.89
2017-10-11 10:00:00+00:00,8526.0,4176.0,33573.0,60.93,69.65
2017-10-11 11:00:00+00:00,8908.0,4013.0,33286.0,60.53,71.11
2017-10-11 12:00:00+00:00,9233.0,3854.0,32003.0,57.77,68.65
2017-10-11 13:00:00+00:00,9326.0,3472.0,31348.0,55.1,66.24
2017-10-11 14:00:00+00:00,8832.0,2796.0,30935.0,56.45,65.83
2017-10-11 15:00:00+00:00,8474.0,1398.0,31347.0,60.6,67.62
2017-10-11 16:00:00+00:00,8435.0,487.0,33194.0,63.92,74.56
2017-10-11 17:00:00+00:00,8394.0,276.0,33808.0,65.66,77.84
2017-10-11 18:00:00+00:00,8222.0,171.0,33668.0,66.31,79.23
2017-10-11 19:00:00+00:00,8015.0,141.0,32739.0,64.64,77.27
2017-10-11 20:00:00+00:00,8005.0,75.0,30566.0,62.65,69.78
2017-10-11 21:00:00+00:00,7930.0,34.0,28256.0,61.14,66.2
2017-10-11 22:00:00+00:00,12825.0,45.0,26870.0,55.79,69.19
2017-10-11 23:00:00+00:00,13113.0,45.0,24727.0,54.72,66.64
2017-10-12 00:00:00+00:00,13267.0,45.0,23273.0,52.44,61.55
2017-10-12 01:00:00+00:00,13289.0,45.0,22365.0,49.39,58.32
2017-10-12 02:00:00+00:00,13500.0,45.0,21977.0,40.0,55.94
2017-10-12 03:00:00+00:00,13777.0,45.0,22017.0,38.0,55.66
2017-10-12 04:00:00+00:00,13832.0,45.0,22347.0,25.13,59.83
2017-10-12 05:00:00+00:00,14172.0,45.0,23145.0,29.48,68.33
2017-10-12 06:00:00+00:00,14276.0,78.0,23728.0,31.37,68.44
2017-10-12 07:00:00+00:00,13932.0,283.0,25706.0,41.91,70.55
2017-10-12 08:00:00+00:00,14356.0,643.0,27757.0,50.62,69.41
2017-10-12 09:00:00+00:00,14372.0,970.0,28718.0,52.44,68.98
2017-10-12 10:00:00+00:00,14284.0,1097.0,28901.0,53.5,65.32
2017-10-12 11:00:00+00:00,14533.0,882.0,29417.0,51.55,63.74
2017-10-12 12:00:00+00:00,14393.0,711.0,29337.0,45.03,63.08
2017-10-12 13:00:00+00:00,14402.0,482.0,28325.0,46.47,62.02
2017-10-12 14:00:00+00:00,13989.0,206.0,27875.0,42.89,61.05
2017-10-12 15:00:00+00:00,13856.0,57.0,28415.0,50.62,65.6
2017-10-12 16:00:00+00:00,13195.0,27.0,30434.0,56.79,70.09
2017-10-12 17:00:00+00:00,12234.0,26.0,31384.0,62.04,73.44
2017-10-12 18:00:00+00:00,11492.0,26.0,32327.0,63.6,75.49
2017-10-12 19:00:00+00:00,11358.0,26.0,32067.0,64.09,73.28
2017-10-12 20:00:00+00:00,11477.0,27.0,30857.0,59.8,69.27
2017-10-12 21:00:00+00:00,11254.0,27.0,28315.0,54.94,62.72
2017-10-12 22:00:00+00:00,2517.0,38.0,23471.0,62.65,67.39
2017-10-12 23:00:00+00:00,2432.0,38.0,22265.0,57.97,63.39
2017-10-13 00:00:00+00:00,2309.0,39.0,21482.0,54.04,59.77
2017-10-13 01:00:00+00:00,2281.0,36.0,21123.0,52.06,57.17
2017-10-13 02:00:00+00:00,2045.0,37.0,21087.0,51.61,56.67
2017-10-13 03:00:00+00:00,1821.0,37.0,21435.0,52.45,57.52
2017-10-13 04:00:00+00:00,1714.0,41.0,23069.0,59.27,64.29
2017-10-13 05:00:00+00:00,1686.0,49.0,25459.0,65.84,71.04
2017-10-13 06:00:00+00:00,1637.0,107.0,26718.0,67.19,74.48
2017-10-13 07:00:00+00:00,1603.0,814.0,27705.0,66.66,73.01
2017-10-13 08:00:00+00:00,1284.0,1860.0,28598.0,65.66,71.93
2017-10-13 09:00:00+00:00,1140.0,3154.0,29081.0,64.22,71.11
2017-10-13 10:00:00+00:00,1191.0,3715.0,29628.0,63.14,70.06
2017-10-13 11:00:00+00:00,1350.0,3903.0,30074.0,63.3,70.23
2017-10-13 12:00:00+00:00,1745.0,3860.0,29418.0,62.65,70.0
2017-10-13 13:00:00+00:00,1847.0,3696.0,28494.0,61.65,67.94
2017-10-13 14:00:00+00:00,1916.0,3499.0,28186.0,60.69,66.94
2017-10-13 15:00:00+00:00,1987.0,2862.0,28223.0,61.84,68.21
2017-10-13 16:00:00+00:00,1967.0,1768.0,28031.0,62.58,68.93
2017-10-13 17:00:00+00:00,2108.0,557.0,28717.0,68.84,75.79
2017-10-13 18:00:00+00:00,2110.0,208.0,30551.0,68.69,76.47
2017-10-13 19:00:00+00:00,1991.0,138.0,29928.0,67.83,75.53
2017-10-13 20:00:00+00:00,1860.0,63.0,27453.0,63.55,70.59
2017-10-13 21:00:00+00:00,1817.0,40.0,25521.0,60.53,67.44
2017-10-13 22:00:00+00:00,1917.0,41.0,24427.0,64.46,69.23
2017-10-13 23:00:00+00:00,1807.0,40.0,23218.0,62.58,67.24
2017-10-14 00:00:00+00:00,1730.0,38.0,22237.0,60.43,64.87
2017-10-14 01:00:00+00:00,1692.0,38.0,21610.0,55.72,60.53
2017-10-14 02:00:00+00:00,1699.0,38.0,21431.0,54.12,59.54
2017-10-14 03:00:00+00:00,1755.0,38.0,21400.0,53.42,58.9
2017-10-14 04:00:00+00:00,1803.0,38.0,21951.0,54.12,59.29
2017-10-14 05:00:00+00:00,1889.0,39.0,23000.0,61.84,66.89
2017-10-14 06:00:00+00:00,1993.0,84.0,23855.0,61.84,67.31
2017-10-14 07:00:00+00:00,2120.0,637.0,25539.0,64.97,70.91
2017-10-14 08:00:00+00:00,2012.0,1456.0,27093.0,65.26,70.87
2017-10-14 09:00:00+00:00,2051.0,2310.0,27626.0,64.99,70.9
2017-10-14 10:00:00+00:00,2300.0,2716.0,27917.0,63.76,69.37
2017-10-14 11:00:00+00:00,2672.0,2988.0,28126.0,64.76,71.46
2017-10-14 12:00:00+00:00,3048.0,3013.0,27691.0,62.58,68.82
2017-10-14 13:00:00+00:00,3256.0,2902.0,26396.0,56.69,61.82
2017-10-14 14:00:00+00:00,3509.0,2496.0,25785.0,53.79,59.12
2017-10-14 15:00:00+00:00,3732.0,1698.0,25594.0,53.52,59.0
2017-10-14 16:00:00+00:00,3820.0,667.0,25603.0,57.67,62.88
2017-10-14 17:00:00+00:00,3986.0,108.0,26476.0,63.16,68.98
2017-10-14 18:00:00+00:00,4419.0,46.0,28422.0,67.16,73.36
2017-10-14 19:00:00+00:00,4526.0,41.0,28253.0,66.16,72.34
2017-10-14 20:00:00+00:00,4381.0,38.0,26382.0,58.07,64.44
2017-10-14 21:00:00+00:00,4539.0,39.0,24704.0,52.95,59.8
2017-10-14 22:00:00+00:00,4759.0,40.0,23360.0,60.43,66.12
2017-10-14 23:00:00+00:00,4797.0,38.0,22053.0,49.4,55.83
2017-10-15 00:00:00+00:00,4841.0,37.0,21017.0,48.72,55.48
2017-10-15 01:00:00+00:00,4826.0,37.0,20452.0,48.32,56.33
2017-10-15 02:00:00+00:00,4925.0,37.0,20138.0,47.65,55.2
2017-10-15 03:00:00+00:00,4815.0,36.0,20128.0,47.04,53.58
2017-10-15 04:00:00+00:00,4869.0,36.0,20341.0,47.14,54.12
2017-10-15 05:00:00+00:00,5041.0,37.0,20834.0,47.94,54.87
2017-10-15 06:00:00+00:00,5278.0,70.0,21163.0,48.05,55.38
2017-10-15 07:00:00+00:00,5400.0,575.0,22401.0,49.22,56.96
2017-10-15 08:00:00+00:00,5251.0,1483.0,23855.0,57.12,63.66
2017-10-15 09:00:00+00:00,5215.0,2567.0,24636.0,57.07,64.13
2017-10-15 10:00:00+00:00,5493.0,3516.0,24876.0,52.4,60.82
2017-10-15 11:00:00+00:00,5804.0,4016.0,25486.0,51.81,60.18
2017-10-15 12:00:00+00:00,6000.0,4124.0,25422.0,49.0,58.26
2017-10-15 13:00:00+00:00,6056.0,4052.0,24263.0,46.65,56.06
2017-10-15 14:00:00+00:00,5644.0,3785.0,23607.0,45.04,54.44
2017-10-15 15:00:00+00:00,6807.0,3201.0,23515.0,43.74,52.19
